split,class,relative_path,path,hash
train,Autosome,Autosome/l--49000X--0040_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/l--49000X--0040_Autosome_1.tif,b80b303fad756664
train,Autosome,Autosome/ls--49000X--0037_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ls--49000X--0037_Autosome_1.tif,8d4e39f4ca7e1129
train,Autosome,Autosome/ls--49000X--0046_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ls--49000X--0046_Autosome_1.tif,b5110a3a595b6ccf
train,Autosome,Autosome/ls--49000X--0047_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ls--49000X--0047_Autosome_1.tif,84891a3265df3d6d
train,Autosome,Autosome/model_j51--30000X--0035_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/model_j51--30000X--0035_Autosome_1.tif,fed58151c8ec962a
train,CellWall,CellWall/1-1-llq_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1-1-llq_008_Cell_Wall_1.tif,f764195397ac48d2
train,CellWall,CellWall/1-1-llq_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1-1-llq_009_Cell_Wall_1.tif,eec5342dc23c55a6
train,CellWall,CellWall/1-1-llq_010_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1-1-llq_010_Cell_Wall_2.tif,ad64cc1911f29e2f
train,CellWall,CellWall/1-llq_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1-llq_008_Cell_Wall_1.tif,f2530decc37a304e
train,CellWall,CellWall/1.1_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1.1_007_Cell_Wall_1.tif,9e526925ed0571ec
train,CellWall,CellWall/11-1-1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/11-1-1_009_Cell_Wall_1.tif,8c0412cf6d67d9f2
train,CellWall,CellWall/11-1-1_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/11-1-1_010_Cell_Wall_1.tif,921979235f185be3
train,CellWall,CellWall/12-1-1_004_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_004_Cell_Wall_2.tif,8cb8632e694b99da
train,CellWall,CellWall/12-1-1_004_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_004_Cell_Wall_3.tif,d46a3712190dc6df
train,CellWall,CellWall/12-1-1_008_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_008_Cell_Wall_2.tif,92ed241bc4d2bd2e
train,CellWall,CellWall/12-1-1_008_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_008_Cell_Wall_3.tif,8c0a63e7d3f93506
train,CellWall,CellWall/12-1-1_012_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_012_Cell_Wall_1.tif,87597326986ba4d3
train,CellWall,CellWall/12-1-1_012_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_012_Cell_Wall_2.tif,d6d12ddd700cd174
train,CellWall,CellWall/12-1-1_012_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_012_Cell_Wall_3.tif,ec321b6cd6d9a44a
train,CellWall,CellWall/12-1-1_012_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_012_Cell_Wall_4.tif,aed0659a0da673a9
train,CellWall,CellWall/13-1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_009_Cell_Wall_1.tif,c8fe7e9d8f434060
train,CellWall,CellWall/13-1_009_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_009_Cell_Wall_2.tif,8eece623bd952443
train,CellWall,CellWall/13-1_009_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_009_Cell_Wall_3.tif,c01bb3b3363a71b4
train,CellWall,CellWall/13-1_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_011_Cell_Wall_1.tif,893d638fb06b59a1
train,CellWall,CellWall/13-1_012_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_012_Cell_Wall_1.tif,991654692db46d5b
train,CellWall,CellWall/13-1_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_013_Cell_Wall_1.tif,8c7339439309fb8b
train,CellWall,CellWall/14-1_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/14-1_001_Cell_Wall_1.tif,99a62c1b7ebc84c3
train,CellWall,CellWall/14-1_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/14-1_001_Cell_Wall_3.tif,aa973a61269cd993
train,CellWall,CellWall/14-1_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/14-1_003_Cell_Wall_1.tif,d2133f74809d7e2a
train,CellWall,CellWall/14-1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/14-1_008_Cell_Wall_1.tif,96ebad3a2f0e8381
train,CellWall,CellWall/14-1_014_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/14-1_014_Cell_Wall_1.tif,ad584c3eb882477b
train,CellWall,CellWall/14-1_015_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/14-1_015_Cell_Wall_1.tif,8d98b3b6b684a68d
train,CellWall,CellWall/15-1_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_001_Cell_Wall_1.tif,b64d4fa4526741b5
train,CellWall,CellWall/15-1_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_006_Cell_Wall_1.tif,f3315890bcab7255
train,CellWall,CellWall/15-1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_008_Cell_Wall_1.tif,8360f07c7ca399d9
train,CellWall,CellWall/15-1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_009_Cell_Wall_1.tif,9973cc33d21693a6
train,CellWall,CellWall/15-1_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_010_Cell_Wall_1.tif,8db14b18278af66d
train,CellWall,CellWall/15-1_010_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_010_Cell_Wall_2.tif,d5b561cd9b628c70
train,CellWall,CellWall/15-1_016_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_016_Cell_Wall_2.tif,9dfc321180a32f7e
train,CellWall,CellWall/15-1_016_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_016_Cell_Wall_3.tif,e01f36e64f085b53
train,CellWall,CellWall/15-1_018_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_018_Cell_Wall_1.tif,a4b06d5da70e49f2
train,CellWall,CellWall/15-1_018_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/15-1_018_Cell_Wall_2.tif,806fa7a7d753e090
train,CellWall,CellWall/17-1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/17-1_004_Cell_Wall_1.tif,99666c71328dcb4b
train,CellWall,CellWall/17-1_004_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/17-1_004_Cell_Wall_2.tif,db3c653c2b8f8590
train,CellWall,CellWall/17-1_004_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/17-1_004_Cell_Wall_3.tif,c9492b95d63aa1a7
train,CellWall,CellWall/17-1_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/17-1_011_Cell_Wall_1.tif,993634b664eda82d
train,CellWall,CellWall/18-1_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/18-1_001_Cell_Wall_1.tif,bece60d4c8f11273
train,CellWall,CellWall/18-1_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/18-1_001_Cell_Wall_2.tif,ca496a8715ada19f
train,CellWall,CellWall/18-1_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/18-1_001_Cell_Wall_3.tif,92ebb5961b894e0b
train,CellWall,CellWall/19-1-1_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1-1_002_Cell_Wall_1.tif,896e66b159ac934b
train,CellWall,CellWall/19-1-1_002_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1-1_002_Cell_Wall_2.tif,8687e793e0994af4
train,CellWall,CellWall/19-1-1_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1-1_003_Cell_Wall_1.tif,8bf8750bd4e02f94
train,CellWall,CellWall/19-1_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_001_Cell_Wall_1.tif,905f013d5f4de4a6
train,CellWall,CellWall/19-1_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_001_Cell_Wall_2.tif,ad63359546b25aac
train,CellWall,CellWall/19-1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_004_Cell_Wall_1.tif,8e41737c3b9786c1
train,CellWall,CellWall/19-1_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_007_Cell_Wall_1.tif,99334c9d4e4d96c9
train,CellWall,CellWall/19-1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_008_Cell_Wall_1.tif,874f74b49f5f0901
train,CellWall,CellWall/19-1_008_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_008_Cell_Wall_2.tif,d52a15556ab5954e
train,CellWall,CellWall/1gill_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1gill_002_Cell_Wall_1.tif,d5d1b0803f6bca17
train,CellWall,CellWall/1gill_002_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1gill_002_Cell_Wall_2.tif,ece34859339286fc
train,CellWall,CellWall/1gill_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1gill_003_Cell_Wall_1.tif,9fc5a9fcab0300cb
train,CellWall,CellWall/2-llq_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2-llq_003_Cell_Wall_1.tif,f7c0ed8b60f40bb0
train,CellWall,CellWall/2-llq_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2-llq_005_Cell_Wall_1.tif,e3687b1914c9bc36
train,CellWall,CellWall/2-llq_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2-llq_006_Cell_Wall_1.tif,e432194fd2c6c7d1
train,CellWall,CellWall/2-llq_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2-llq_009_Cell_Wall_1.tif,e88e8487d4c74f63
train,CellWall,CellWall/20-1_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/20-1_002_Cell_Wall_1.tif,cc0c74a65fc92676
train,CellWall,CellWall/2gill_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2gill_007_Cell_Wall_1.tif,e99363c572964d92
train,CellWall,CellWall/2gill_007_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2gill_007_Cell_Wall_2.tif,9188c463b1b87cbf
train,CellWall,CellWall/2gill_007_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2gill_007_Cell_Wall_3.tif,d4aa52e5abea06e8
train,CellWall,CellWall/2gill_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/2gill_008_Cell_Wall_1.tif,a61b1b190c9c6ef6
train,CellWall,CellWall/3-llq_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_004_Cell_Wall_1.tif,84fba0f90e9f134c
train,CellWall,CellWall/3-llq_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_006_Cell_Wall_1.tif,b3933bdf6d85c200
train,CellWall,CellWall/3-llq_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_009_Cell_Wall_1.tif,f653e6240cccb939
train,CellWall,CellWall/3-llq_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_010_Cell_Wall_1.tif,b30b3f77398406e1
train,CellWall,CellWall/3-llq_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_011_Cell_Wall_1.tif,eab4ce45299ca762
train,CellWall,CellWall/3-llq_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_013_Cell_Wall_1.tif,b5ca6abc80157967
train,CellWall,CellWall/3-llq_013_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_013_Cell_Wall_2.tif,c7ed32f0f158700b
train,CellWall,CellWall/3-llq_014_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3-llq_014_Cell_Wall_1.tif,cebd1807674a8c5b
train,CellWall,CellWall/3.1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3.1_008_Cell_Wall_1.tif,b3e38399914f6c91
train,CellWall,CellWall/3.1_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3.1_013_Cell_Wall_1.tif,e6494c7724669bd2
train,CellWall,CellWall/3gill_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3gill_001_Cell_Wall_1.tif,84e0c0c9783f9fcd
train,CellWall,CellWall/3gill_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3gill_001_Cell_Wall_2.tif,b29da6d9269922cd
train,CellWall,CellWall/3gill_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3gill_006_Cell_Wall_1.tif,ad4b4249d4d4f4f4
train,CellWall,CellWall/3gill_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3gill_011_Cell_Wall_1.tif,c902058f9f121f7f
train,CellWall,CellWall/3gill_011_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3gill_011_Cell_Wall_2.tif,a5fa01fd0ef8cc03
train,CellWall,CellWall/4-llq_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4-llq_002_Cell_Wall_1.tif,8e63cf1813b6a70d
train,CellWall,CellWall/4-llq_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4-llq_008_Cell_Wall_1.tif,dbcbc2d213963634
train,CellWall,CellWall/4-llq_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4-llq_009_Cell_Wall_1.tif,b9e10e636379613c
train,CellWall,CellWall/4.1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4.1_004_Cell_Wall_1.tif,ec52535c58ed68d8
train,CellWall,CellWall/4.1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4.1_008_Cell_Wall_1.tif,a06b4b1873273d79
train,CellWall,CellWall/4.1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4.1_009_Cell_Wall_1.tif,f35b4193a2368cb5
train,CellWall,CellWall/4gill_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4gill_002_Cell_Wall_1.tif,8480817fff2ece91
train,CellWall,CellWall/5drp1a-_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5drp1a-_006_Cell_Wall_1.tif,f0e197648a576996
train,CellWall,CellWall/5gill_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_001_Cell_Wall_1.tif,80dcfc8f37806cda
train,CellWall,CellWall/5gill_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_001_Cell_Wall_2.tif,d4a3ab53a25555a9
train,CellWall,CellWall/5gill_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_001_Cell_Wall_3.tif,c436e9b0b79393d0
train,CellWall,CellWall/5gill_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_005_Cell_Wall_1.tif,b79119c617e303c7
train,CellWall,CellWall/5gill_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_005_Cell_Wall_2.tif,97aa54af0751a857
train,CellWall,CellWall/5gill_005_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_005_Cell_Wall_3.tif,f53231c6e2e5ca45
train,CellWall,CellWall/5gill_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_006_Cell_Wall_1.tif,ca56a3a55a5b52d4
train,CellWall,CellWall/5gill_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_006_Cell_Wall_2.tif,a48d1b4f1f0f0b0f
train,CellWall,CellWall/5gill_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/5gill_007_Cell_Wall_1.tif,859f2ce4433fc836
train,CellWall,CellWall/HST-CK_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_006_Cell_Wall_1.tif,c467b350eca412fb
train,CellWall,CellWall/HST-CK_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_006_Cell_Wall_2.tif,9bccc6c7e2c343c1
train,CellWall,CellWall/HST-CK_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_007_Cell_Wall_1.tif,87b0f63f4b54290b
train,CellWall,CellWall/HST-CK_007_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_007_Cell_Wall_3.tif,c6e327936b38c472
train,CellWall,CellWall/HST-CK_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_008_Cell_Wall_1.tif,80337e53a76f5624
train,CellWall,CellWall/HST-CK_008_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_008_Cell_Wall_2.tif,99c6f1f90f0f0313
train,CellWall,CellWall/HST-CK_008_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_008_Cell_Wall_3.tif,c39ca36c5b567491
train,CellWall,CellWall/HST-CK_008_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_008_Cell_Wall_4.tif,d07228b59ab8ec7c
train,CellWall,CellWall/HST-CK_010_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_010_Cell_Wall_2.tif,db802bca1fe00df9
train,CellWall,CellWall/HST-TREAT_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_003_Cell_Wall_1.tif,c4612453fd3f580f
train,CellWall,CellWall/HST-TREAT_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_004_Cell_Wall_1.tif,c992d294b6607dd5
train,CellWall,CellWall/HST-TREAT_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_005_Cell_Wall_1.tif,82e537bf0319ec34
train,CellWall,CellWall/HST-TREAT_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_005_Cell_Wall_2.tif,d51b256be3444d8d
train,CellWall,CellWall/HST-TREAT_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_006_Cell_Wall_1.tif,99c6f0781e0fa723
train,CellWall,CellWall/HST-TREAT_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_006_Cell_Wall_2.tif,99f6b82d8f81c474
train,CellWall,CellWall/HST-TREAT_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_007_Cell_Wall_1.tif,c07879901ede66a7
train,CellWall,CellWall/HST-TREAT_007_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_007_Cell_Wall_2.tif,a262e4cc0d9d5aaf
train,CellWall,CellWall/HST-TREAT_007_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_007_Cell_Wall_3.tif,9a4578ce4987d0bb
train,CellWall,CellWall/HST-TREAT_007_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_007_Cell_Wall_4.tif,e38fb267604983e6
train,CellWall,CellWall/HST-TREAT_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_009_Cell_Wall_1.tif,ad19e24f784b3705
train,CellWall,CellWall/HST-TREAT_010_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_010_Cell_Wall_2.tif,b9d45111d9f57413
train,CellWall,CellWall/HST-TREAT_012_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_012_Cell_Wall_2.tif,b7dcca8a153aeac0
train,CellWall,CellWall/HST-TREAT_012_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_012_Cell_Wall_3.tif,c7909d20f8ef12e5
train,CellWall,CellWall/HST-TREAT_013_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_013_Cell_Wall_2.tif,b306b898071cf3f3
train,CellWall,CellWall/HST-TREAT_013_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_013_Cell_Wall_3.tif,c9d3acca847963b4
train,CellWall,CellWall/HST-TREAT_014_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_014_Cell_Wall_1.tif,8a3ee762067c7887
train,CellWall,CellWall/HST-TREAT_014_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_014_Cell_Wall_2.tif,9c3dc21cfde00be8
train,CellWall,CellWall/HST-TREAT_015_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_015_Cell_Wall_1.tif,f4db59423ce690b8
train,CellWall,CellWall/HST-TREAT_015_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_015_Cell_Wall_2.tif,9c895a17f851bdc2
train,CellWall,CellWall/NN17_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/NN17_003_Cell_Wall_1.tif,d5a9ada6a5a55348
train,CellWall,CellWall/NN18_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/NN18_003_Cell_Wall_1.tif,8806630efbcff81c
train,CellWall,CellWall/SHD-10_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/SHD-10_016_Cell_Wall_1.tif,eade0a9748a2786d
train,CellWall,CellWall/SHD-10_021_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/SHD-10_021_Cell_Wall_1.tif,8979b1237a7e9231
train,CellWall,CellWall/SHD-10_022_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/SHD-10_022_Cell_Wall_1.tif,8e70739c992e2753
