train_class,test_class,train_relative_path,test_relative_path,train_path,test_path,train_hash,test_hash,distance,same_class,nearest_tie_count
Autosome,Autosome,Autosome/PG1--98000X--0018_Autosome_1.tif,Autosome/PG1--98000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PG1--98000X--0018_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0013_Autosome_1.tif,e19e98613de732c4,ec9a8e793c613266,16,True,1
CellWall,Autosome,CellWall/HST-CK_007_Cell_Wall_1.tif,Autosome/RKO-SEP-0--30000X--0011_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/RKO-SEP-0--30000X--0011_Autosome_1.tif,87b0f63f4b54290b,a5fcd6274916611d,16,False,1
CellWall,CellWall,CellWall/lyn6_007_Cell_Wall_2.tif,CellWall/18-1_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn6_007_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/18-1_002_Cell_Wall_1.tif,a249e6eccb5a5c0d,aef9c68d8b1a5614,16,True,1
ER,CellWall,ER/3W-CD4-Ctrl2--13000X--0002_ER_1.tif,CellWall/HST-TREAT_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3W-CD4-Ctrl2--13000X--0002_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_010_Cell_Wall_1.tif,bf5caa56a356a111,dd95aa56a554a94a,16,False,1
Golgi,CellWall,Golgi/47--30000X--0030_Golgi_2.tif,CellWall/HST-TREAT_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--30000X--0030_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_013_Cell_Wall_1.tif,dd21dfd0455939c2,9d38fcc0851d3ba3,16,False,1
Golgi,CellWall,Golgi/47--9300X--0008_Golgi_1.tif,CellWall/HST-TREAT_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--9300X--0008_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_016_Cell_Wall_1.tif,811fe5b5408ebfc8,8b12a5b768a4bf0e,16,False,1
CellWall,CellWall,CellWall/ech_001_Cell_Wall_1.tif,CellWall/drp1a+_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/ech_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/drp1a+_004_Cell_Wall_1.tif,e168bfde0420d87b,c12ab7fe478011fa,16,True,1
CellWall,CellWall,CellWall/wht1_004_Cell_Wall_1.tif,CellWall/essam25_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/wht1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/essam25_003_Cell_Wall_1.tif,bf1ec73689e01a0d,f70ffd1acce00a05,16,True,2
Chloroplast,CellWall,Chloroplast/zb2_025_Chloroplast_2.tif,CellWall/essam25_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/zb2_025_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/essam25_003_Cell_Wall_1.tif,f80ff5788f618825,f70ffd1acce00a05,16,False,2
Golgi,CellWall,Golgi/ISO-3--30000X--0042_Golgi_2.tif,CellWall/lyn8_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/ISO-3--30000X--0042_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn8_009_Cell_Wall_1.tif,bca0ce2398cd175b,b8b8c66398ae439d,16,False,1
CellWall,CellWall,CellWall/mkb7_006_Cell_Wall_2.tif,CellWall/mkb5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb7_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_1.tif,cb89e433c3e187e2,e119e533c8e136c7,16,True,4
CellWall,CellWall,CellWall/qm-2_001_Cell_Wall_5.tif,CellWall/mkb5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/qm-2_001_Cell_Wall_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_1.tif,e2717977c8e50685,e119e533c8e136c7,16,True,4
Golgi,CellWall,Golgi/40--9300X--0002_Golgi_2.tif,CellWall/mkb5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/40--9300X--0002_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_1.tif,c11d5f134de129c7,e119e533c8e136c7,16,False,4
Golgi,CellWall,Golgi/47--30000X--0031_Golgi_3.tif,CellWall/mkb5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--30000X--0031_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_1.tif,f1589737cc8922cd,e119e533c8e136c7,16,False,4
ER,CellWall,ER/2+--6800X--0002_ER_3.tif,CellWall/mkb7_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0002_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb7_008_Cell_Wall_1.tif,8959bbc68c53b654,8bd989dacb52e454,16,False,1
Autosome,CellWall,Autosome/ZYZ--49000X--0002_Autosome_5.tif,CellWall/mkb9_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ZYZ--49000X--0002_Autosome_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb9_001_Cell_Wall_3.tif,ef38d0c28a6f1b2c,ebb2d192cbf21a0c,16,False,1
CellWall,CellWall,CellWall/xsj2_009_Cell_Wall_1.tif,CellWall/qm-2_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/xsj2_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_005_Cell_Wall_1.tif,a3b233c40ece9cec,a1b239807f8ab5ea,16,True,1
Chloroplast,CellWall,Chloroplast/379c_002_Chloroplast_1.tif,CellWall/qm-2_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379c_002_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_011_Cell_Wall_1.tif,8f04b0fbd8ccc671,cf17b4f8dc4483a1,16,False,1
ER,CellWall,ER/2--30000X--0020_ER_1.tif,CellWall/qm1_014_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2--30000X--0020_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_014_Cell_Wall_3.tif,a27a0af693b193e2,e67649f593b01a4a,16,False,1
Chloroplast,CellWall,Chloroplast/2gill_009_Chloroplast_13.tif,CellWall/qm1_019_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2gill_009_Chloroplast_13.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_019_Cell_Wall_1.tif,b61681694eb72d53,d21e91416e7e8f43,16,False,1
CellWall,CellWall,CellWall/4-llq_002_Cell_Wall_1.tif,CellWall/shd2_011_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/4-llq_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd2_011_Cell_Wall_3.tif,8e63cf1813b6a70d,98c3ce1810f7b7b4,16,True,1
CellWall,CellWall,CellWall/qm-2_001_Cell_Wall_3.tif,CellWall/tjq-4_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/qm-2_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/tjq-4_006_Cell_Wall_2.tif,ceec9527b21972c1,cccdd926d24c32cd,16,True,1
Golgi,CellWall,Golgi/47--9300X--0008_Golgi_3.tif,CellWall/wbb-4_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--9300X--0008_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wbb-4_008_Cell_Wall_1.tif,c9586aa00dcb2ff5,d9d64b8809cd6cf1,16,False,1
CellWall,CellWall,CellWall/lyn5_008_Cell_Wall_1.tif,CellWall/xsj2_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn5_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/xsj2_005_Cell_Wall_2.tif,b3b3c92c7201dee8,a373983c60871efa,16,True,1
Vesicles,CellWall,Vesicles/1-3-hkf--6800X--0006_Vesicles_2.tif,CellWall/zzc3_002_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1-3-hkf--6800X--0006_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc3_002_Cell_Wall_4.tif,9f007afe216185e7,9581eefe22398c87,16,False,1
Vesicles,CellWall,Vesicles/1170--30000X--0022_Vesicles_3.tif,CellWall/zzc6_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1170--30000X--0022_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc6_009_Cell_Wall_1.tif,cf9b307482ca1edc,c69324349fcb2af8,16,False,1
CellWall,Chloroplast,CellWall/lyn5_001_Cell_Wall_2.tif,Chloroplast/1.1_008_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn5_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/1.1_008_Chloroplast_3.tif,e9a4c93d03d83b47,edc8d83b43d03e49,16,False,1
Autosome,Chloroplast,Autosome/1-3-hkf--23000X--0016_Autosome_1.tif,Chloroplast/2.1_008_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--23000X--0016_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2.1_008_Chloroplast_3.tif,beb5d5008e07d98d,abb48580da87cbce,16,False,5
Chloroplast,Chloroplast,Chloroplast/6gill_002_Chloroplast_5.tif,Chloroplast/2.1_008_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/6gill_002_Chloroplast_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2.1_008_Chloroplast_3.tif,bab4c4e89ec3994c,abb48580da87cbce,16,True,5
Chloroplast,Chloroplast,Chloroplast/LNNA_006_Chloroplast_16.tif,Chloroplast/2.1_008_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/LNNA_006_Chloroplast_16.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2.1_008_Chloroplast_3.tif,eb1585f09aea89cc,abb48580da87cbce,16,True,5
Chloroplast,Chloroplast,Chloroplast/zb2_006_Chloroplast_2.tif,Chloroplast/2.1_008_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/zb2_006_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2.1_008_Chloroplast_3.tif,aab5d58ad29b8949,abb48580da87cbce,16,True,5
Mito,Chloroplast,Mito/M_J83--30000X--0048_Mito_1.tif,Chloroplast/2.1_008_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J83--30000X--0048_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2.1_008_Chloroplast_3.tif,ed74c440ce875ec6,abb48580da87cbce,16,False,5
Chloroplast,Chloroplast,Chloroplast/379n_009_Chloroplast_7.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379n_009_Chloroplast_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,fb45e547862c9ab0,fbd0c426839c9eb8,16,True,7
Chloroplast,Chloroplast,Chloroplast/3gill_007_Chloroplast_2.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/3gill_007_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,fa42c02fd23f9a38,fbd0c426839c9eb8,16,True,7
Chloroplast,Chloroplast,Chloroplast/M8_014_Chloroplast_3.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/M8_014_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,ebe1c503c7199e68,fbd0c426839c9eb8,16,True,7
Chloroplast,Chloroplast,Chloroplast/m-2_004_Chloroplast_11.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/m-2_004_Chloroplast_11.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,fbc0c4ce9d9b9230,fbd0c426839c9eb8,16,True,7
Mito,Chloroplast,Mito/169--68000X--0073_Mito_1.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/169--68000X--0073_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,fb4bc06d87349e90,fbd0c426839c9eb8,16,False,7
Mito,Chloroplast,Mito/M_J81--11000X--0018_Mito_1.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0018_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,ff50e12a863d923c,fbd0c426839c9eb8,16,False,7
Mito,Chloroplast,Mito/Q3--11000X--0008_Mito_2.tif,Chloroplast/2gill_009_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/Q3--11000X--0008_Mito_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_8.tif,ebe084859f9f9498,fbd0c426839c9eb8,16,False,7
Chloroplast,Chloroplast,Chloroplast/4gill_014_Chloroplast_1.tif,Chloroplast/2gill_012_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/4gill_014_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_012_Chloroplast_8.tif,b86ac39eac19f330,aa6ac31f8d1a321f,16,True,1
Chloroplast,Chloroplast,Chloroplast/m-3_004_Chloroplast_8.tif,Chloroplast/309n_009_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/m-3_004_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/309n_009_Chloroplast_6.tif,faefe0e08382870f,fffac2c08212d51e,16,True,2
Nucleus,Chloroplast,Nucleus/wt-6--13000X--0089_Nucleus_1.tif,Chloroplast/309n_009_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/wt-6--13000X--0089_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/309n_009_Chloroplast_6.tif,fff9628217138c0e,fffac2c08212d51e,16,False,2
Autosome,Chloroplast,Autosome/2--30000X--0006_Autosome_2.tif,Chloroplast/379c_001_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/2--30000X--0006_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/379c_001_Chloroplast_4.tif,af48d0b5c3941f93,bee890bd9b90d491,16,False,4
Chloroplast,Chloroplast,Chloroplast/LNNA_004_Chloroplast_6.tif,Chloroplast/379c_001_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/LNNA_004_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/379c_001_Chloroplast_4.tif,fff090a58393858b,bee890bd9b90d491,16,True,4
Chloroplast,Chloroplast,Chloroplast/M9-1_002_Chloroplast_1.tif,Chloroplast/379c_001_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/M9-1_002_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/379c_001_Chloroplast_4.tif,ab4790bc9fc6c491,bee890bd9b90d491,16,True,4
ER,Chloroplast,ER/3W-CD4-10nmGR1--30000X--0060_ER_1.tif,Chloroplast/379c_001_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3W-CD4-10nmGR1--30000X--0060_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/379c_001_Chloroplast_4.tif,a2a8b3bdad959415,bee890bd9b90d491,16,False,4
Chloroplast,Chloroplast,Chloroplast/M9-1_005_Chloroplast_1.tif,Chloroplast/379c_001_Chloroplast_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/M9-1_005_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/379c_001_Chloroplast_5.tif,eee8d031cf8ecc18,be6bc035e78c9832,16,True,1
Vesicles,Chloroplast,Vesicles/79-2--11000X--0011_Vesicles_1.tif,Chloroplast/3gill_002_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/79-2--11000X--0011_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_002_Chloroplast_3.tif,c93c3447d2ceed30,e83097c5d2cbaf50,16,False,1
CellWall,Chloroplast,CellWall/3gill_011_Cell_Wall_1.tif,Chloroplast/3gill_010_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/3gill_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_2.tif,c902058f9f121f7f,ea0ed10d9f129a5b,16,False,1
Chloroplast,Chloroplast,Chloroplast/379n_009_Chloroplast_3.tif,Chloroplast/6gill_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379n_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/6gill_002_Chloroplast_2.tif,ea3e8f67914c9249,ea378f42e060b3d9,16,True,2
Chloroplast,Chloroplast,Chloroplast/3gill_010_Chloroplast_1.tif,Chloroplast/6gill_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/3gill_010_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/6gill_002_Chloroplast_2.tif,be37cb69a4422359,ea378f42e060b3d9,16,True,2
Mito,Chloroplast,Mito/M_J81--11000X--0026_Mito_1.tif,Chloroplast/HNNA_001_Chloroplast_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0026_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/HNNA_001_Chloroplast_7.tif,be41952f5a744935,bf4195131a787b62,16,False,1
Chloroplast,Chloroplast,Chloroplast/379c_001_Chloroplast_7.tif,Chloroplast/LNNA_004_Chloroplast_17.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379c_001_Chloroplast_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/LNNA_004_Chloroplast_17.tif,fb95e06496c2996c,bf97e062b7c818c1,16,True,3
Chloroplast,Chloroplast,Chloroplast/wbb-1_005_Chloroplast_1.tif,Chloroplast/LNNA_004_Chloroplast_17.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/wbb-1_005_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/LNNA_004_Chloroplast_17.tif,bf1f80129728dbe1,bf97e062b7c818c1,16,True,3
Golgi,Chloroplast,Golgi/58-WT--18500X--0028_Golgi_1.tif,Chloroplast/LNNA_004_Chloroplast_17.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/58-WT--18500X--0028_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/LNNA_004_Chloroplast_17.tif,b7f4f26290c51ec1,bf97e062b7c818c1,16,False,3
Autosome,Chloroplast,Autosome/10-N--23000X--0058_Autosome_2.tif,Chloroplast/M8_014_Chloroplast_10.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/10-N--23000X--0058_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/M8_014_Chloroplast_10.tif,bc14c36b4d07327b,fe16c26265e6b078,16,False,2
Chloroplast,Chloroplast,Chloroplast/2.1_006_Chloroplast_1.tif,Chloroplast/M8_014_Chloroplast_10.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2.1_006_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/M8_014_Chloroplast_10.tif,ff87c0608d63b86c,fe16c26265e6b078,16,True,2
Mito,Chloroplast,Mito/169--68000X--0081_Mito_1.tif,Chloroplast/m-3_004_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/169--68000X--0081_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_1.tif,ff18d00b807973f8,fd55f00ac038db74,16,False,4
Mito,Chloroplast,Mito/M_J81--11000X--0018_Mito_1.tif,Chloroplast/m-3_004_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0018_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_1.tif,ff50e12a863d923c,fd55f00ac038db74,16,False,4
Mito,Chloroplast,Mito/R3--49000X--0022_Mito_2.tif,Chloroplast/m-3_004_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/R3--49000X--0022_Mito_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_1.tif,ad95f000c3fcdd68,fd55f00ac038db74,16,False,4
Mito,Chloroplast,Mito/WT2--23000X--0002_Mito_2.tif,Chloroplast/m-3_004_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/WT2--23000X--0002_Mito_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_1.tif,bd55504aaa29d567,fd55f00ac038db74,16,False,4
Autosome,Chloroplast,Autosome/LA+1170--30000X--0014_Autosome_1.tif,Chloroplast/m-3_004_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/LA+1170--30000X--0014_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_2.tif,ad99c0c08b87d9af,edf4e0c2c305dd0e,16,False,3
Mito,Chloroplast,Mito/44--23000X--0010_Mito_1.tif,Chloroplast/m-3_004_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/44--23000X--0010_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_2.tif,eda5e116c117ce1a,edf4e0c2c305dd0e,16,False,3
Mito,Chloroplast,Mito/M_J83--30000X--0048_Mito_1.tif,Chloroplast/m-3_004_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J83--30000X--0048_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_2.tif,ed74c440ce875ec6,edf4e0c2c305dd0e,16,False,3
Chloroplast,Chloroplast,Chloroplast/1.1_008_Chloroplast_1.tif,Chloroplast/m-3_004_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/1.1_008_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_6.tif,ff30a0879a378c5a,fff050a34a17a558,16,True,3
Chloroplast,Chloroplast,Chloroplast/LNNA_004_Chloroplast_6.tif,Chloroplast/m-3_004_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/LNNA_004_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_6.tif,fff090a58393858b,fff050a34a17a558,16,True,3
Nucleus,Chloroplast,Nucleus/wt-7--6800X--0045_Nucleus_1.tif,Chloroplast/m-3_004_Chloroplast_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/wt-7--6800X--0045_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/m-3_004_Chloroplast_6.tif,ff5043270b37471c,fff050a34a17a558,16,False,3
Golgi,Chloroplast,Golgi/kw10-4--13000X--0063_Golgi_1.tif,Chloroplast/qm-2_026_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/kw10-4--13000X--0063_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/qm-2_026_Chloroplast_3.tif,e8ab83f2a1d483a7,c829d3c38ddcc167,16,False,1
Autosome,Chloroplast,Autosome/1-3-hkf--23000X--0015_Autosome_1.tif,Chloroplast/qm-2_028_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--23000X--0015_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/qm-2_028_Chloroplast_2.tif,ad7cd2638bcd9c02,fcb0c3538bcc9cc8,16,False,1
Golgi,Chloroplast,Golgi/47--23000X--0020_Golgi_1.tif,Chloroplast/qm-2_028_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--23000X--0020_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/qm-2_028_Chloroplast_4.tif,a8b490cc57e9ae3a,e0b0dbc6536d2633,16,False,1
